team,team_name,year,total,home,away,week,weekly_attendance
Pittsburgh,Steelers,2003,1052513,477584,574929,10,59520.0
Pittsburgh,Steelers,2003,1052513,477584,574929,11,67877.0
Pittsburgh,Steelers,2003,1052513,477584,574929,12,73658.0
Pittsburgh,Steelers,2003,1052513,477584,574929,13,58797.0
Pittsburgh,Steelers,2003,1052513,477584,574929,14,53079.0
Pittsburgh,Steelers,2003,1052513,477584,574929,15,77900.0
Pittsburgh,Steelers,2003,1052513,477584,574929,16,52527.0
Pittsburgh,Steelers,2003,1052513,477584,574929,17,70001.0
San Diego,Chargers,2003,997271,492165,505106,1,78048.0
San Diego,Chargers,2003,997271,492165,505106,2,65445.0
San Diego,Chargers,2003,997271,492165,505106,3,52028.0
San Diego,Chargers,2003,997271,492165,505106,4,54078.0
San Diego,Chargers,2003,997271,492165,505106,5,48954.0
San Diego,Chargers,2003,997271,492165,505106,6,
San Diego,Chargers,2003,997271,492165,505106,7,73238.0
San Diego,Chargers,2003,997271,492165,505106,8,73014.0
San Diego,Chargers,2003,997271,492165,505106,9,61500.0
San Diego,Chargers,2003,997271,492165,505106,10,64738.0
San Diego,Chargers,2003,997271,492165,505106,11,75217.0
San Diego,Chargers,2003,997271,492165,505106,12,52069.0
San Diego,Chargers,2003,997271,492165,505106,13,57671.0
San Diego,Chargers,2003,997271,492165,505106,14,61544.0
San Diego,Chargers,2003,997271,492165,505106,15,64978.0
San Diego,Chargers,2003,997271,492165,505106,16,52527.0
San Diego,Chargers,2003,997271,492165,505106,17,62222.0
San Francisco,49ers,2003,1050337,540644,509693,1,67554.0
San Francisco,49ers,2003,1050337,540644,509693,2,65990.0
San Francisco,49ers,2003,1050337,540644,509693,3,67412.0
San Francisco,49ers,2003,1050337,540644,509693,4,64111.0
San Francisco,49ers,2003,1050337,540644,509693,5,67365.0
San Francisco,49ers,2003,1050337,540644,509693,6,66437.0
San Francisco,49ers,2003,1050337,540644,509693,7,67809.0
San Francisco,49ers,2003,1050337,540644,509693,8,40824.0
San Francisco,49ers,2003,1050337,540644,509693,9,67812.0
San Francisco,49ers,2003,1050337,540644,509693,10,
San Francisco,49ers,2003,1050337,540644,509693,11,67877.0
San Francisco,49ers,2003,1050337,540644,509693,12,70250.0
San Francisco,49ers,2003,1050337,540644,509693,13,69549.0
San Francisco,49ers,2003,1050337,540644,509693,14,66975.0
San Francisco,49ers,2003,1050337,540644,509693,15,64666.0
San Francisco,49ers,2003,1050337,540644,509693,16,67866.0
San Francisco,49ers,2003,1050337,540644,509693,17,67840.0
Seattle,Seahawks,2003,1005938,512150,493788,1,52250.0
Seattle,Seahawks,2003,1005938,512150,493788,2,23127.0
Seattle,Seahawks,2003,1005938,512150,493788,3,65841.0
Seattle,Seahawks,2003,1005938,512150,493788,4,
Seattle,Seahawks,2003,1005938,512150,493788,5,70365.0
Seattle,Seahawks,2003,1005938,512150,493788,6,66437.0
Seattle,Seahawks,2003,1005938,512150,493788,7,65671.0
Seattle,Seahawks,2003,1005938,512150,493788,8,52131.0
Seattle,Seahawks,2003,1005938,512150,493788,9,66507.0
Seattle,Seahawks,2003,1005938,512150,493788,10,80728.0
Seattle,Seahawks,2003,1005938,512150,493788,11,65865.0
Seattle,Seahawks,2003,1005938,512150,493788,12,69477.0
Seattle,Seahawks,2003,1005938,512150,493788,13,64680.0
Seattle,Seahawks,2003,1005938,512150,493788,14,63968.0
Seattle,Seahawks,2003,1005938,512150,493788,15,66152.0
Seattle,Seahawks,2003,1005938,512150,493788,16,64899.0
Seattle,Seahawks,2003,1005938,512150,493788,17,67840.0
St. Louis,Rams,2003,1041463,528456,513007,1,78666.0
St. Louis,Rams,2003,1041463,528456,513007,2,65990.0
St. Louis,Rams,2003,1041463,528456,513007,3,65841.0
St. Louis,Rams,2003,1041463,528456,513007,4,65758.0
St. Louis,Rams,2003,1041463,528456,513007,5,
St. Louis,Rams,2003,1041463,528456,513007,6,66075.0
St. Louis,Rams,2003,1041463,528456,513007,7,66201.0
St. Louis,Rams,2003,1041463,528456,513007,8,62665.0
St. Louis,Rams,2003,1041463,528456,513007,9,67812.0
St. Louis,Rams,2003,1041463,528456,513007,10,66085.0
St. Louis,Rams,2003,1041463,528456,513007,11,61820.0
St. Louis,Rams,2003,1041463,528456,513007,12,42089.0
St. Louis,Rams,2003,1041463,528456,513007,13,66134.0
St. Louis,Rams,2003,1041463,528456,513007,14,73108.0
St. Louis,Rams,2003,1041463,528456,513007,15,66152.0
St. Louis,Rams,2003,1041463,528456,513007,16,66061.0
St. Louis,Rams,2003,1041463,528456,513007,17,61006.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,1,67772.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,2,65621.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,3,70871.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,4,
Tampa Bay,Buccaneers,2003,1087333,524352,562981,5,65647.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,6,85490.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,7,67809.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,8,65602.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,9,65524.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,10,73245.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,11,65614.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,12,65648.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,13,60543.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,14,68442.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,15,65124.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,16,65572.0
Tampa Bay,Buccaneers,2003,1087333,524352,562981,17,68809.0
Tennessee,Titans,2003,1087279,550472,536807,1,68809.0
Tennessee,Titans,2003,1087279,550472,536807,2,56999.0
Tennessee,Titans,2003,1087279,550472,536807,3,68809.0
Tennessee,Titans,2003,1087279,550472,536807,4,63244.0
Tennessee,Titans,2003,1087279,550472,536807,5,68436.0
Tennessee,Titans,2003,1087279,550472,536807,6,68809.0
Tennessee,Titans,2003,1087279,550472,536807,7,72851.0
Tennessee,Titans,2003,1087279,550472,536807,8,55918.0
Tennessee,Titans,2003,1087279,550472,536807,9,
Tennessee,Titans,2003,1087279,550472,536807,10,68809.0
Tennessee,Titans,2003,1087279,550472,536807,11,68809.0
Tennessee,Titans,2003,1087279,550472,536807,12,70891.0
Tennessee,Titans,2003,1087279,550472,536807,13,77710.0
Tennessee,Titans,2003,1087279,550472,536807,14,68809.0
Tennessee,Titans,2003,1087279,550472,536807,15,68809.0
Tennessee,Titans,2003,1087279,550472,536807,16,70758.0
Tennessee,Titans,2003,1087279,550472,536807,17,68809.0
Washington,Redskins,2003,1194366,643997,550369,1,85420.0
Washington,Redskins,2003,1194366,643997,550369,2,70241.0
Washington,Redskins,2003,1194366,643997,550369,3,84856.0
Washington,Redskins,2003,1194366,643997,550369,4,83632.0
Washington,Redskins,2003,1194366,643997,550369,5,67792.0
Washington,Redskins,2003,1194366,643997,550369,6,85490.0
Washington,Redskins,2003,1194366,643997,550369,7,73149.0
Washington,Redskins,2003,1194366,643997,550369,8,
Washington,Redskins,2003,1194366,643997,550369,9,64002.0
Washington,Redskins,2003,1194366,643997,550369,10,80728.0
Washington,Redskins,2003,1194366,643997,550369,11,73263.0
Washington,Redskins,2003,1194366,643997,550369,12,73578.0
Washington,Redskins,2003,1194366,643997,550369,13,76821.0
Washington,Redskins,2003,1194366,643997,550369,14,78217.0
Washington,Redskins,2003,1194366,643997,550369,15,70284.0
Washington,Redskins,2003,1194366,643997,550369,16,50127.0
Washington,Redskins,2003,1194366,643997,550369,17,76766.0
Arizona,Cardinals,2004,838557,300267,538290,1,65538.0
Arizona,Cardinals,2004,838557,300267,538290,2,51557.0
Arizona,Cardinals,2004,838557,300267,538290,3,70534.0
Arizona,Cardinals,2004,838557,300267,538290,4,28109.0
Arizona,Cardinals,2004,838557,300267,538290,5,62836.0
Arizona,Cardinals,2004,838557,300267,538290,6,
Arizona,Cardinals,2004,838557,300267,538290,7,35695.0
Arizona,Cardinals,2004,838557,300267,538290,8,65887.0
Arizona,Cardinals,2004,838557,300267,538290,9,72612.0
Arizona,Cardinals,2004,838557,300267,538290,10,42297.0
Arizona,Cardinals,2004,838557,300267,538290,11,72796.0
Arizona,Cardinals,2004,838557,300267,538290,12,35820.0
Arizona,Cardinals,2004,838557,300267,538290,13,62262.0
Arizona,Cardinals,2004,838557,300267,538290,14,35069.0
Arizona,Cardinals,2004,838557,300267,538290,15,40070.0
Arizona,Cardinals,2004,838557,300267,538290,16,65825.0
Arizona,Cardinals,2004,838557,300267,538290,17,31650.0
Atlanta,Falcons,2004,1133146,564769,568377,1,65584.0
Atlanta,Falcons,2004,1133146,564769,568377,2,70822.0
Atlanta,Falcons,2004,1133146,564769,568377,3,70534.0
Atlanta,Falcons,2004,1133146,564769,568377,4,73461.0
Atlanta,Falcons,2004,1133146,564769,568377,5,70434.0
Atlanta,Falcons,2004,1133146,564769,568377,6,70187.0
Atlanta,Falcons,2004,1133146,564769,568377,7,78260.0
Atlanta,Falcons,2004,1133146,564769,568377,8,75083.0
Atlanta,Falcons,2004,1133146,564769,568377,9,
Atlanta,Falcons,2004,1133146,564769,568377,10,70810.0
Atlanta,Falcons,2004,1133146,564769,568377,11,78793.0
Atlanta,Falcons,2004,1133146,564769,568377,12,70521.0
Atlanta,Falcons,2004,1133146,564769,568377,13,65556.0
Atlanta,Falcons,2004,1133146,564769,568377,14,70616.0
Atlanta,Falcons,2004,1133146,564769,568377,15,70845.0
Atlanta,Falcons,2004,1133146,564769,568377,16,64900.0
Atlanta,Falcons,2004,1133146,564769,568377,17,66740.0
Baltimore,Ravens,2004,1123288,558594,564694,1,73068.0
Baltimore,Ravens,2004,1123288,558594,564694,2,69859.0
Baltimore,Ravens,2004,1123288,558594,564694,3,65575.0
Baltimore,Ravens,2004,1123288,558594,564694,4,69827.0
Baltimore,Ravens,2004,1123288,558594,564694,5,90287.0
Baltimore,Ravens,2004,1123288,558594,564694,6,
Baltimore,Ravens,2004,1123288,558594,564694,7,69809.0
Baltimore,Ravens,2004,1123288,558594,564694,8,67715.0
Baltimore,Ravens,2004,1123288,558594,564694,9,69781.0
Baltimore,Ravens,2004,1123288,558594,564694,10,77826.0
Baltimore,Ravens,2004,1123288,558594,564694,11,69924.0
Baltimore,Ravens,2004,1123288,558594,564694,12,68756.0
Baltimore,Ravens,2004,1123288,558594,564694,13,69695.0
Baltimore,Ravens,2004,1123288,558594,564694,14,69856.0
Baltimore,Ravens,2004,1123288,558594,564694,15,57240.0
Baltimore,Ravens,2004,1123288,558594,564694,16,64227.0
Baltimore,Ravens,2004,1123288,558594,564694,17,69843.0
Buffalo,Bills,2004,1112531,574399,538132,1,72389.0
Buffalo,Bills,2004,1112531,574399,538132,2,53610.0
Buffalo,Bills,2004,1112531,574399,538132,3,
Buffalo,Bills,2004,1112531,574399,538132,4,72698.0
Buffalo,Bills,2004,1112531,574399,538132,5,77976.0
Buffalo,Bills,2004,1112531,574399,538132,6,72714.0
Buffalo,Bills,2004,1112531,574399,538132,7,69809.0
Buffalo,Bills,2004,1112531,574399,538132,8,65887.0
Buffalo,Bills,2004,1112531,574399,538132,9,72574.0
Buffalo,Bills,2004,1112531,574399,538132,10,68756.0
Buffalo,Bills,2004,1112531,574399,538132,11,72393.0
Buffalo,Bills,2004,1112531,574399,538132,12,66271.0
Buffalo,Bills,2004,1112531,574399,538132,13,73084.0
Buffalo,Bills,2004,1112531,574399,538132,14,72330.0
Buffalo,Bills,2004,1112531,574399,538132,15,65378.0
Buffalo,Bills,2004,1112531,574399,538132,16,63248.0
Buffalo,Bills,2004,1112531,574399,538132,17,73414.0
Carolina,Panthers,2004,1132109,586259,545850,1,73656.0
Carolina,Panthers,2004,1132109,586259,545850,2,78136.0
Carolina,Panthers,2004,1132109,586259,545850,3,
Carolina,Panthers,2004,1132109,586259,545850,4,73461.0
Carolina,Panthers,2004,1132109,586259,545850,5,75072.0
Carolina,Panthers,2004,1132109,586259,545850,6,67707.0
Carolina,Panthers,2004,1132109,586259,545850,7,73096.0
Carolina,Panthers,2004,1132109,586259,545850,8,66214.0
Carolina,Panthers,2004,1132109,586259,545850,9,73518.0
Carolina,Panthers,2004,1132109,586259,545850,10,63618.0
Carolina,Panthers,2004,1132109,586259,545850,11,72796.0
Carolina,Panthers,2004,1132109,586259,545850,12,73124.0
Carolina,Panthers,2004,1132109,586259,545850,13,58878.0
Carolina,Panthers,2004,1132109,586259,545850,14,73306.0
Carolina,Panthers,2004,1132109,586259,545850,15,70845.0
Carolina,Panthers,2004,1132109,586259,545850,16,65380.0
Carolina,Panthers,2004,1132109,586259,545850,17,73302.0
Chicago,Bears,2004,1037347,495706,541641,1,61535.0
Chicago,Bears,2004,1037347,495706,541641,2,70688.0
Chicago,Bears,2004,1037347,495706,541641,3,64163.0
Chicago,Bears,2004,1037347,495706,541641,4,61894.0
Chicago,Bears,2004,1037347,495706,541641,5,
Chicago,Bears,2004,1037347,495706,541641,6,61945.0
Chicago,Bears,2004,1037347,495706,541641,7,65550.0
Chicago,Bears,2004,1037347,495706,541641,8,62054.0
Chicago,Bears,2004,1037347,495706,541641,9,78786.0
Chicago,Bears,2004,1037347,495706,541641,10,68932.0
Chicago,Bears,2004,1037347,495706,541641,11,61908.0
Chicago,Bears,2004,1037347,495706,541641,12,64026.0
Chicago,Bears,2004,1037347,495706,541641,13,62051.0
Chicago,Bears,2004,1037347,495706,541641,14,67572.0
Chicago,Bears,2004,1037347,495706,541641,15,62122.0
Chicago,Bears,2004,1037347,495706,541641,16,61924.0
Chicago,Bears,2004,1037347,495706,541641,17,62197.0
Cincinnati,Bengals,2004,1099386,524248,575138,1,77230.0
Cincinnati,Bengals,2004,1099386,524248,575138,2,65705.0
Cincinnati,Bengals,2004,1099386,524248,575138,3,65575.0
Cincinnati,Bengals,2004,1099386,524248,575138,4,62402.0
Cincinnati,Bengals,2004,1099386,524248,575138,5,
Cincinnati,Bengals,2004,1099386,524248,575138,6,73263.0
Cincinnati,Bengals,2004,1099386,524248,575138,7,65806.0
Cincinnati,Bengals,2004,1099386,524248,575138,8,68932.0
Cincinnati,Bengals,2004,1099386,524248,575138,9,65721.0
Cincinnati,Bengals,2004,1099386,524248,575138,10,87786.0
Cincinnati,Bengals,2004,1099386,524248,575138,11,65780.0
Cincinnati,Bengals,2004,1099386,524248,575138,12,65677.0
Cincinnati,Bengals,2004,1099386,524248,575138,13,69695.0
Cincinnati,Bengals,2004,1099386,524248,575138,14,68756.0
Cincinnati,Bengals,2004,1099386,524248,575138,15,65378.0
Cincinnati,Bengals,2004,1099386,524248,575138,16,64606.0
Cincinnati,Bengals,2004,1099386,524248,575138,17,67074.0
Cleveland,Browns,2004,1141770,584840,556930,1,73068.0
Cleveland,Browns,2004,1141770,584840,556930,2,63119.0
Cleveland,Browns,2004,1141770,584840,556930,3,78521.0
Cleveland,Browns,2004,1141770,584840,556930,4,73348.0
Cleveland,Browns,2004,1141770,584840,556930,5,63609.0
Cleveland,Browns,2004,1141770,584840,556930,6,73263.0
Cleveland,Browns,2004,1141770,584840,556930,7,73394.0
Cleveland,Browns,2004,1141770,584840,556930,8,
Cleveland,Browns,2004,1141770,584840,556930,9,69781.0
Cleveland,Browns,2004,1141770,584840,556930,10,73703.0
Cleveland,Browns,2004,1141770,584840,556930,11,72547.0
Cleveland,Browns,2004,1141770,584840,556930,12,65677.0
Cleveland,Browns,2004,1141770,584840,556930,13,73028.0
Cleveland,Browns,2004,1141770,584840,556930,14,72330.0
Cleveland,Browns,2004,1141770,584840,556930,15,72489.0
Cleveland,Browns,2004,1141770,584840,556930,16,73169.0
Cleveland,Browns,2004,1141770,584840,556930,17,70724.0
Dallas,Cowboys,2004,1086004,510892,575112,1,64105.0
Dallas,Cowboys,2004,1086004,510892,575112,2,63119.0
Dallas,Cowboys,2004,1086004,510892,575112,3,90367.0
Dallas,Cowboys,2004,1086004,510892,575112,4,
Dallas,Cowboys,2004,1086004,510892,575112,5,64018.0
Dallas,Cowboys,2004,1086004,510892,575112,6,64162.0
Dallas,Cowboys,2004,1086004,510892,575112,7,70679.0
Dallas,Cowboys,2004,1086004,510892,575112,8,63616.0
Dallas,Cowboys,2004,1086004,510892,575112,9,65721.0
Dallas,Cowboys,2004,1086004,510892,575112,10,64190.0
Dallas,Cowboys,2004,1086004,510892,575112,11,69924.0
Dallas,Cowboys,2004,1086004,510892,575112,12,64026.0
Dallas,Cowboys,2004,1086004,510892,575112,13,68093.0
Dallas,Cowboys,2004,1086004,510892,575112,14,64056.0
Dallas,Cowboys,2004,1086004,510892,575112,15,67723.0
Dallas,Cowboys,2004,1086004,510892,575112,16,63705.0
Dallas,Cowboys,2004,1086004,510892,575112,17,78500.0
Denver,Broncos,2004,1140618,601031,539587,1,75939.0
Denver,Broncos,2004,1140618,601031,539587,2,69127.0
Denver,Broncos,2004,1140618,601031,539587,3,74533.0
Denver,Broncos,2004,1140618,601031,539587,4,65341.0
Denver,Broncos,2004,1140618,601031,539587,5,75072.0
Denver,Broncos,2004,1140618,601031,539587,6,62507.0
Denver,Broncos,2004,1140618,601031,539587,7,65806.0
Denver,Broncos,2004,1140618,601031,539587,8,75083.0
Denver,Broncos,2004,1140618,601031,539587,9,74292.0
Denver,Broncos,2004,1140618,601031,539587,10,
Denver,Broncos,2004,1140618,601031,539587,11,64900.0
Denver,Broncos,2004,1140618,601031,539587,12,75936.0
Denver,Broncos,2004,1140618,601031,539587,13,65395.0
Denver,Broncos,2004,1140618,601031,539587,14,75027.0
Denver,Broncos,2004,1140618,601031,539587,15,77702.0
Denver,Broncos,2004,1140618,601031,539587,16,68809.0
Denver,Broncos,2004,1140618,601031,539587,17,75149.0
Detroit,Lions,2004,1043481,499162,544319,1,61535.0
Detroit,Lions,2004,1043481,499162,544319,2,61465.0
Detroit,Lions,2004,1043481,499162,544319,3,62472.0
Detroit,Lions,2004,1043481,499162,544319,4,
Detroit,Lions,2004,1043481,499162,544319,5,70434.0
Detroit,Lions,2004,1043481,499162,544319,6,62938.0
Detroit,Lions,2004,1043481,499162,544319,7,78841.0
Detroit,Lions,2004,1043481,499162,544319,8,63616.0
Detroit,Lions,2004,1043481,499162,544319,9,62657.0
Detroit,Lions,2004,1043481,499162,544319,10,66431.0
Detroit,Lions,2004,1043481,499162,544319,11,64156.0
Detroit,Lions,2004,1043481,499162,544319,12,63107.0
Detroit,Lions,2004,1043481,499162,544319,13,62262.0
Detroit,Lions,2004,1043481,499162,544319,14,70497.0
Detroit,Lions,2004,1043481,499162,544319,15,62337.0
Detroit,Lions,2004,1043481,499162,544319,16,61924.0
Detroit,Lions,2004,1043481,499162,544319,17,68809.0
Green Bay,Packers,2004,1112569,564400,548169,1,73656.0
Green Bay,Packers,2004,1112569,564400,548169,2,70688.0
Green Bay,Packers,2004,1112569,564400,548169,3,57280.0
Green Bay,Packers,2004,1112569,564400,548169,4,70623.0
Green Bay,Packers,2004,1112569,564400,548169,5,70420.0
Green Bay,Packers,2004,1112569,564400,548169,6,62938.0
Green Bay,Packers,2004,1112569,564400,548169,7,70679.0
Green Bay,Packers,2004,1112569,564400,548169,8,89295.0
Green Bay,Packers,2004,1112569,564400,548169,9,
Green Bay,Packers,2004,1112569,564400,548169,10,70671.0
Green Bay,Packers,2004,1112569,564400,548169,11,70769.0
Green Bay,Packers,2004,1112569,564400,548169,12,70385.0
Green Bay,Packers,2004,1112569,564400,548169,13,67723.0
Green Bay,Packers,2004,1112569,564400,548169,14,70497.0
Green Bay,Packers,2004,1112569,564400,548169,15,70437.0
Green Bay,Packers,2004,1112569,564400,548169,16,64311.0
Green Bay,Packers,2004,1112569,564400,548169,17,62197.0
Houston,Texans,2004,1110049,565192,544857,1,70255.0
Houston,Texans,2004,1110049,565192,544857,2,61465.0
Houston,Texans,2004,1110049,565192,544857,3,77433.0
Houston,Texans,2004,1110049,565192,544857,4,70741.0
Houston,Texans,2004,1110049,565192,544857,5,70718.0
Houston,Texans,2004,1110049,565192,544857,6,68932.0
Houston,Texans,2004,1110049,565192,544857,7,
Houston,Texans,2004,1110049,565192,544857,8,70502.0
Houston,Texans,2004,1110049,565192,544857,9,74292.0
Houston,Texans,2004,1110049,565192,544857,10,56511.0
Houston,Texans,2004,1110049,565192,544857,11,70769.0
Houston,Texans,2004,1110049,565192,544857,12,70721.0
Houston,Texans,2004,1110049,565192,544857,13,77875.0
Houston,Texans,2004,1110049,565192,544857,14,70762.0
Houston,Texans,2004,1110049,565192,544857,15,62122.0
Houston,Texans,2004,1110049,565192,544857,16,66227.0
Houston,Texans,2004,1110049,565192,544857,17,70724.0
Indianapolis,Colts,2004,1016831,456791,560040,1,68756.0
Indianapolis,Colts,2004,1016831,456791,560040,2,68932.0
Indianapolis,Colts,2004,1016831,456791,560040,3,57280.0
Indianapolis,Colts,2004,1016831,456791,560040,4,73114.0
Indianapolis,Colts,2004,1016831,456791,560040,5,57230.0
Indianapolis,Colts,2004,1016831,456791,560040,6,
Indianapolis,Colts,2004,1016831,456791,560040,7,56615.0
Indianapolis,Colts,2004,1016831,456791,560040,8,78312.0
Indianapolis,Colts,2004,1016831,456791,560040,9,57307.0
Indianapolis,Colts,2004,1016831,456791,560040,10,56511.0
Indianapolis,Colts,2004,1016831,456791,560040,11,61908.0
Indianapolis,Colts,2004,1016831,456791,560040,12,63107.0
Indianapolis,Colts,2004,1016831,456791,560040,13,57278.0
Indianapolis,Colts,2004,1016831,456791,560040,14,70762.0
Indianapolis,Colts,2004,1016831,456791,560040,15,57240.0
Indianapolis,Colts,2004,1016831,456791,560040,16,57330.0
Indianapolis,Colts,2004,1016831,456791,560040,17,75149.0
Jacksonville,Jaguars,2004,1051556,555464,496092,1,72389.0
Jacksonville,Jaguars,2004,1051556,555464,496092,2,69127.0
Jacksonville,Jaguars,2004,1051556,555464,496092,3,68932.0
Jacksonville,Jaguars,2004,1051556,555464,496092,4,73114.0
Jacksonville,Jaguars,2004,1051556,555464,496092,5,52101.0
Jacksonville,Jaguars,2004,1051556,555464,496092,6,66413.0
Jacksonville,Jaguars,2004,1051556,555464,496092,7,56615.0
Jacksonville,Jaguars,2004,1051556,555464,496092,8,70502.0
Jacksonville,Jaguars,2004,1051556,555464,496092,9,
Jacksonville,Jaguars,2004,1051556,555464,496092,10,66431.0
Jacksonville,Jaguars,2004,1051556,555464,496092,11,69703.0
Jacksonville,Jaguars,2004,1051556,555464,496092,12,64004.0
Jacksonville,Jaguars,2004,1051556,555464,496092,13,76877.0
Jacksonville,Jaguars,2004,1051556,555464,496092,14,67572.0
Jacksonville,Jaguars,2004,1051556,555464,496092,15,70437.0
Jacksonville,Jaguars,2004,1051556,555464,496092,16,66227.0
Jacksonville,Jaguars,2004,1051556,555464,496092,17,41112.0
Kansas City,Chiefs,2004,1150728,623010,527718,1,75939.0
Kansas City,Chiefs,2004,1150728,623010,527718,2,78136.0
Kansas City,Chiefs,2004,1150728,623010,527718,3,77433.0
Kansas City,Chiefs,2004,1150728,623010,527718,4,69827.0
Kansas City,Chiefs,2004,1150728,623010,527718,5,
Kansas City,Chiefs,2004,1150728,623010,527718,6,66413.0
Kansas City,Chiefs,2004,1150728,623010,527718,7,78260.0
Kansas City,Chiefs,2004,1150728,623010,527718,8,78312.0
Kansas City,Chiefs,2004,1150728,623010,527718,9,65495.0
Kansas City,Chiefs,2004,1150728,623010,527718,10,64900.0
Kansas City,Chiefs,2004,1150728,623010,527718,11,78431.0
Kansas City,Chiefs,2004,1150728,623010,527718,12,77447.0
Kansas City,Chiefs,2004,1150728,623010,527718,13,51292.0
Kansas City,Chiefs,2004,1150728,623010,527718,14,68932.0
Kansas City,Chiefs,2004,1150728,623010,527718,15,77702.0
Kansas City,Chiefs,2004,1150728,623010,527718,16,77289.0
Kansas City,Chiefs,2004,1150728,623010,527718,17,64920.0
Miami,Dolphins,2004,1143869,580808,563061,1,69987.0
Miami,Dolphins,2004,1143869,580808,563061,2,65705.0
Miami,Dolphins,2004,1143869,580808,563061,3,72225.0
Miami,Dolphins,2004,1143869,580808,563061,4,73157.0
Miami,Dolphins,2004,1143869,580808,563061,5,68756.0
Miami,Dolphins,2004,1143869,580808,563061,6,72714.0
Miami,Dolphins,2004,1143869,580808,563061,7,72945.0
Miami,Dolphins,2004,1143869,580808,563061,8,78216.0
Miami,Dolphins,2004,1143869,580808,563061,9,72612.0
Miami,Dolphins,2004,1143869,580808,563061,10,
Miami,Dolphins,2004,1143869,580808,563061,11,66644.0
Miami,Dolphins,2004,1143869,580808,563061,12,66156.0
Miami,Dolphins,2004,1143869,580808,563061,13,73084.0
Miami,Dolphins,2004,1143869,580808,563061,14,75027.0
Miami,Dolphins,2004,1143869,580808,563061,15,73629.0
Miami,Dolphins,2004,1143869,580808,563061,16,73169.0
Miami,Dolphins,2004,1143869,580808,563061,17,69843.0
Minnesota,Vikings,2004,1045505,512969,532536,1,64105.0
Minnesota,Vikings,2004,1045505,512969,532536,2,67676.0
Minnesota,Vikings,2004,1045505,512969,532536,3,64163.0
Minnesota,Vikings,2004,1045505,512969,532536,4,
Minnesota,Vikings,2004,1045505,512969,532536,5,70718.0
Minnesota,Vikings,2004,1045505,512969,532536,6,64900.0
Minnesota,Vikings,2004,1045505,512969,532536,7,64108.0
Minnesota,Vikings,2004,1045505,512969,532536,8,64012.0
Minnesota,Vikings,2004,1045505,512969,532536,9,57307.0
Minnesota,Vikings,2004,1045505,512969,532536,10,70671.0
Minnesota,Vikings,2004,1045505,512969,532536,11,64156.0
Minnesota,Vikings,2004,1045505,512969,532536,12,64004.0
Minnesota,Vikings,2004,1045505,512969,532536,13,62051.0
Minnesota,Vikings,2004,1045505,512969,532536,14,64110.0
Minnesota,Vikings,2004,1045505,512969,532536,15,62337.0
Minnesota,Vikings,2004,1045505,512969,532536,16,64311.0
Minnesota,Vikings,2004,1045505,512969,532536,17,76876.0
New England,Patriots,2004,1108210,550048,558162,1,68756.0
New England,Patriots,2004,1108210,550048,558162,2,51557.0
New England,Patriots,2004,1108210,550048,558162,3,
New England,Patriots,2004,1108210,550048,558162,4,72698.0
New England,Patriots,2004,1108210,550048,558162,5,68756.0
New England,Patriots,2004,1108210,550048,558162,6,68756.0
New England,Patriots,2004,1108210,550048,558162,7,68756.0
New England,Patriots,2004,1108210,550048,558162,8,64737.0
New England,Patriots,2004,1108210,550048,558162,9,66107.0
New England,Patriots,2004,1108210,550048,558162,10,68756.0
New England,Patriots,2004,1108210,550048,558162,11,78431.0
New England,Patriots,2004,1108210,550048,558162,12,68756.0
New England,Patriots,2004,1108210,550048,558162,13,73028.0
New England,Patriots,2004,1108210,550048,558162,14,68756.0
New England,Patriots,2004,1108210,550048,558162,15,73629.0
New England,Patriots,2004,1108210,550048,558162,16,77975.0
New England,Patriots,2004,1108210,550048,558162,17,68756.0
New Orleans,Saints,2004,985096,513178,471918,1,64900.0
New Orleans,Saints,2004,985096,513178,471918,2,64900.0
New Orleans,Saints,2004,985096,513178,471918,3,65856.0
New Orleans,Saints,2004,985096,513178,471918,4,28109.0
New Orleans,Saints,2004,985096,513178,471918,5,64900.0
New Orleans,Saints,2004,985096,513178,471918,6,64900.0
New Orleans,Saints,2004,985096,513178,471918,7,45337.0
New Orleans,Saints,2004,985096,513178,471918,8,
New Orleans,Saints,2004,985096,513178,471918,9,59662.0
New Orleans,Saints,2004,985096,513178,471918,10,64900.0
New Orleans,Saints,2004,985096,513178,471918,11,64900.0
New Orleans,Saints,2004,985096,513178,471918,12,70521.0
New Orleans,Saints,2004,985096,513178,471918,13,58878.0
New Orleans,Saints,2004,985096,513178,471918,14,64056.0
